ticker,date,headline_after_tokenize,label,fore_volatility,true_volatility
600016,2019/6/26,中国 A股 亿元 企业 上市银行 证券,0,0.005173537,0.004038889
600016,2019/6/27,中国 A股 亿元 企业 罚,0,0.005059167,0.004905583
600016,2019/6/28,企业 亿元 获 资金,0,0.007565407,0.00319308
600016,2019/6/3,,0,0.008992705,0.002552927
600016,2019/6/4,发行 近 亿元 公司,0,0.00790739,0.003260395
600016,2019/6/5,有限公司 银行股 亿元 发行 拟 近 股份 新 上市银行 券商,0,0.00682059,0.003262221
600016,2019/6/6,近 亿元 ST,0,0.005037687,0.024175043
600016,2019/7/1,A股 下降 逾 股份 金融 获 发布,0,0.012253199,0.003425482
600016,2019/7/10,有限公司 股东 公告 上半年 股份 会 控股 企业 遇冷 公司 董事会 上市银行 券商 证券,0,0.014012088999999998,0.004547466
600016,2019/7/11,股东 有限公司 亿元 公告 ST 八年 近 控股 股份 企业 部分,0,0.011902565,0.004422854
600016,2019/7/12,有限公司 A股 中国 保险 亿元 拟 控股 股份 科技 会 金融 公司 获 热情,0,0.011896499,0.004434424
600016,2019/7/15,近 亿元 ST,0,0.011767595,0.004657579
600016,2019/7/16,有限公司 公告 股份 获 核准,0,0.011545537,0.004799628
600016,2019/7/17,有限公司 公告 股份 科技 金融 获 公司 新,0,0.011545098,0.003869598
600016,2019/7/18,有限公司 公告 三季度 下 股份 募集 下滑 金融 买 上市银行 大 资金,0,0.014087528,0.004642431
600016,2019/7/19,股东 近 中国 上市银行,0,0.004984513,0.022170531
600016,2019/7/2,近,0,0.014027421000000002,0.00451335
600016,2019/7/22,中国 A股 股东 有限公司 资金购买 公告 股份 强 募集 企业 下滑 千亿 金融 获 董事会 理财产品 上市银行 行业,0,0.013344182,0.003416973
600016,2019/7/23,有限公司 银保监 亿元 公告 进展公告 股份 会 募集 董事会 进行现金管理 资金,0,0.012741585,0.003540451
600016,2019/7/24,有限公司 亿元 公告 股份 董事会 部分 新 资金,0,0.012407707,0.00372147
600016,2019/7/25,有限公司 公告 ST 发行 盈利 股份 科技 罚 董事会 上市银行 光大银行,0,0.012324886,0.004260459
600016,2019/7/26,有限公司 资金购买 银行股 贷款 亿元 使用闲置 公告 股份 募集 金融 理财产品 部分,0,0.012100824,0.005616803
600016,2019/7/29,A股 贷款 支行 科技 金融 公司 发布 上市银行,0,0.005287399,0.02133671
600016,2019/7/3,有限公司 银保监 资金购买 A股 药业 公告 ST 股份 募集 控股 公司 新,0,0.011522532,0.008197725999999999
600016,2019/7/30,有限公司 银保监 亿元 药业 罚 公司 上市银行 资金,0,0.011529302,0.006189676999999999
600016,2019/7/31,有限公司 银保监 逾 公告 专项报告 股份 募集 罚 半年度 资金,0,0.004911493,0.020846205
600016,2019/7/4,有限公司 资金购买 使用闲置 进展公告 股份 募集 金融 董事会 理财产品 新 资金,0,0.004853525,0.021488643
600016,2019/7/5,有限公司 贷款 药业 公告 发行 获 下,0,0.012296264,0.007215283
600016,2019/7/8,三季度 上半年,0,0.012527893,0.003707284
600016,2019/7/9,有限公司 A股 公告 ST 上半年 股份 科技 公司 董事会,0,0.011475758,0.004639199
600016,2019/8/1,有限公司 中国 药业 公告 股份 募集 首次 进行现金管理 资金,0,0.011729438,0.004799094
600016,2019/8/12,亿元,0,0.011678581,0.005451318
600016,2019/8/13,近 新 资金 有限公司 银行股 专项报告 盈利 科技 罚 公司 半年度 进展公告 股份 募集 企业 半年报 董事会 买 理财产品,0,0.011611926000000002,0.004950665999999999
600016,2019/8/14,有限公司 股东 公告 专项报告 近 募集 股份 金融 半年度 资金,0,0.011582583,0.004828996
600016,2019/8/15,有限公司 使用 进展公告 拟 遭 专项报告 近 股份 募集 金融 半年度 资金,0,0.009360572,0.004950087
600016,2019/8/16,有限公司 资金购买 公告 专项报告 上半年 股份 募集 科技 半年度 理财产品 新 资金,0,0.005281315,0.004545932
600016,2019/8/19,有限公司 股东 亿元 公告 银行家 股份 科技 数据 资金,0,0.011370307,0.008142588000000001
600016,2019/8/2,有限公司 A股 银行股 专项报告 股份 募集 资金 公司 半年度 大 行业,0,0.007309459,0.003925939
600016,2019/8/20,有限公司 资金购买 使用闲置 药业 进展公告 遭 专项报告 股份 强 募集 金融 半年度 理财产品 资金 金融租赁,0,0.005408103,0.005225293
600016,2019/8/21,中国 有限公司 专项报告 上半年 股份 募集 金融 买 发布 新 资金,0,0.005649745,0.005270222
600016,2019/8/22,有限公司 公告 科技 数据 金融 获 大,0,0.005564725,0.0051797
600016,2019/8/23,有限公司 资金购买 进展公告 专项报告 募集 强 股份 企业 董事会 半年度 理财产品 大 资金,0,0.005701124,0.0051797
600016,2019/8/26,有限公司 亿元 专项报告 上半年 股份 募集 企业 董事会 资金,0,0.007494862,0.005420379
600016,2019/8/27,亿元 金融 新 资金 有限公司 公告 专项报告 半年度 大 股东 银保监 进展公告 股份 会 募集 企业 中国 批复 进行现金管理,0,0.006742275,0.00514664
600016,2019/8/28,有限公司 A股 银保监 使用闲置 资金购买 公告 LPR 股份 募集 理财产品 发布 部分 进行现金管理 资金,0,0.006082965,0.008038301999999999
600016,2019/8/29,下降 获 新 资金 有限公司 公告 专项报告 科技 半年度 大 银保监 A股 遭 股份 会 募集 董事会 批复 买 上市银行,0,0.005666757,0.0074459819999999986
600016,2019/8/30,亿元 上半年 资金 有限公司 公告 拟 专项报告 盈利 半年度 股东 A股 使用闲置 股份 募集 企业 半年报 中国 进行现金管理 下,0,0.011459664,0.009009886
600016,2019/8/5,中国 A股 控股 企业 金融 券商,0,0.011775616,0.007984878
600016,2019/8/6,有限公司 A股 下降 理财 股份 募集 公司 资金,0,0.011696836,0.005527626
600016,2019/8/7,中国 A股 股份 获 新 大,0,0.011663453,0.004876703
600016,2019/8/8,中国 A股 有限公司 逾 公告 亿元 近 大涨 股份 科技 金融 公司 理财产品 大,0,0.011711018,0.0045691790000000005
600016,2019/8/9,有限公司 公告 进展公告 股份 募集 科技 企业 罚 压缩 进行现金管理 资金,0,0.006406471,0.007059785
600016,2019/9/10,有限公司 下降 银行股 公告 ST 发行 股份 获 公司 董事会 新 兴业银行,0,0.006259941,0.006936391
600016,2019/9/11,有限公司 使用 亿元 逾 进展公告 拟 上半年 公司 部分,0,0.007109257,0.00609483
600016,2019/9/12,有限公司 A股 亿元 金融 获 公司 连续,0,0.006577134,0.005831606
600016,2019/9/16,股东 有限公司 使用闲置 资金购买 公告 ST 近 控股 股份 募集 数据 理财产品,0,0.007247216,0.005843143
600016,2019/9/17,股东 保险 有限公司 亿元 公告 ST 发行 上半年 股份 募集 科技 公司 资金,0,0.006943712,0.003843745
600016,2019/9/18,股东 保险 A股 中国 有限公司 进展公告 股份 金融 获 一季度 资金,0,0.007136343000000002,0.003844028
600016,2019/9/19,中国 A股 有限公司 使用闲置 逾 药业 进展公告 资金购买 公告 LPR 募集 股份 部分 理财产品 进行现金管理 资金,0,0.005691557,0.005709936
600016,2019/9/2,中国 拟 上半年 控股 半年报 上市银行,0,0.006368276,0.003848806
600016,2019/9/20,中国 保险 有限公司 亿元 公告 跨境 上半年 股份 会 金融 董事会 买 首次 发布 新,0,0.006811185,0.003764901
600016,2019/9/23,中国 保险 亿元 股份 发布 百行进万企 新,0,0.00635903,0.00306915
600016,2019/9/24,有限公司 A股 银行股 公告 进展公告 券商 下 股份 募集 金融 公司 首次 新 大 资金,0,0.006805436,0.005271542
600016,2019/9/25,有限公司 公告 发行 股份 新,0,0.006516854,0.005932729
600016,2019/9/26,有限公司 公告 股份 金融 理财产品 新 大,0,0.00599929,0.006740984
600016,2019/9/27,亿元 港股 金融 获 新 资金 季报 有限公司 公告 公司 发布 行业 股东 贷款 使用闲置 逾 募集 会 企业 半年报 董事会 数据 进行现金管理,0,0.007890754,0.006142939
600016,2019/9/3,有限公司 保险 亿元 进展公告 不减 股份 强 募集 下滑 金融 部分 新 资金,0,0.006263486,0.006849513000000001
600016,2019/9/30,有限公司 公告 银行板块 控股 股份 募集 理财产品 新 资金,0,0.006529763,0.00638525
600036,2019/10/10,有限公司 中国 公告 上半年 近 下 股份 企业 数据 金融 公司 影响 董事会 招商银行 大 证券 资金 季报,0,0.012855415,0.012928619
600036,2019/10/11,中国 A股 银行股 上涨 亿元 公告 LPR 近 涨 股份 科技 金融 获 招商银行 连续 大 证券 资金,0,0.01527726,0.012595889
600036,2019/10/14,亿元 招商银行 金融 影响 获 资金 季报 有限公司 热情 银行股 大 进展公告 券商 股份 募集 中国 不减 连续 进行现金管理 下,0,0.01366641,0.010221464
600036,2019/10/15,亿元 发行 近 下 招商银行 获 资金 有限公司 银行股 公告 拟 公司 上涨 A股 贷款 逾 进展公告 股份 募集 企业 中国 进行现金管理 券商,0,0.013724598,0.010181563
600036,2019/10/16,有限公司 银行股 亿元 公告 涨 股份 大 科技 行业寒冬 金融 招商银行 券商 兴业银行 季报,0,0.011989581,0.00948856
600036,2019/10/17,中国 股东 银行股 有限公司 亿元 公告 发行 拟 上半年 股份 募集 招商银行 新 下 证券 资金,0,0.011688332,0.011626772
600036,2019/10/18,有限公司 中国 贷款 药业 公告 ST 进展公告 股份 募集 招商银行 董事会 新 进行现金管理 大 证券 资金 季报,0,0.013598947,0.006493628
600036,2019/10/21,中国 股东 有限公司 涨停 拟 发行 专项报告 近 募集 招商银行 公司 资金,0,0.012235795,0.00703222
600036,2019/10/22,中国 有限公司 公告 募集 股份 招商银行 新 进行现金管理 资金,0,0.012162054,0.0069710990000000006
600036,2019/10/23,招商银行 获 新 核准 资金 有限公司 公告 拟 LPR 公司 发布 对比 银保监 贷款 使用闲置 进展公告 跨境 股份 会 募集 企业 中国 资金购买 理财产品 进行现金管理 券商,0,0.011815327,0.010983711
600036,2019/10/24,A股 拟 发行 近 企业 招商银行 影响 获 六大 行业,0,0.011780226,0.007995868
600036,2019/10/25,亿元 ST 近 招商银行 季报 有限公司 银行股 公告 理财 公司 大 证券 股东 A股 使用闲置 逾 进展公告 三季度 股份 募集 资金购买 保险 控股 买 理财产品,0,0.01226049,0.016683388
600036,2019/10/28,A股 理财 涨停 三季度 近 盈利 会 科技 招商银行 公司 获 部分 理财产品 新 大 涨停潮 季报,0,0.011928754,0.017157072
600036,2019/10/29,中国 有限公司 亿元 公告 三季度 股份 会 控股 数据 公司 买 新 大 证券,0,0.011530009,0.01698382
600036,2019/10/30,下降 亿元 近 下滑 招商银行 金融 获 资金 季报 有限公司 银行股 公告 科技 行业 股东 三季度 股份 控股 下,0,0.012620413,0.009005745
600036,2019/10/31,下降 亿元 港股 近 招商银行 金融 首次 进行现金管理 获 新 资金 季报 有限公司 公告 盈利 公司 大 A股 使用闲置 逾 进展公告 三季度 股份 募集 资金购买 涨停 科创板上市 数据 理财产品 公开发行股票 连续 上市银行 下,0,0.012732793,0.012277799
600036,2019/10/8,亿元 发行 上半年 近 招商银行 获 新 资金 有限公司 银行股 LPR 涨 科技 公司 发布 行业 对比 A股 遭 股份 共振 董事会 大单 中国 批复 数据 买 连续,0,0.011489406,0.013626209
600036,2019/10/9,银行板块 强 招商银行 影响 新 资金 有限公司 银行股 公告 LPR 涨 公司 大 使用闲置 股份 募集 企业 大涨 两市 进行现金管理 下,0,0.01145832,0.0096537
600036,2019/11/1,亿元 发行 招商银行 获 金融 新 资金 季报 有限公司 银行股 理财 公告 科技 公司 大 上涨 行业 股东 A股 银保监 进展公告 三季度 股份 会 募集 企业 资金购买 涨停 批复 理财产品 连续 上市银行 券商,0,0.013028983,0.0046733090000000005
600036,2019/11/11,A股 下降 逾 近 数据 招商银行 公司 理财产品 新 上市银行 季报,0,0.013083419,0.009092298
600036,2019/11/12,有限公司 股东 公告 混业 股份 募集 招商银行 获 公司 进行现金管理 券商 证券 资金,0,0.012989663,0.008892727
600036,2019/11/13,亿元 发行 招商银行 金融 首次 进行现金管理 新 资金 有限公司 理财 公告 科技 罚 发布 行业 使用闲置 进展公告 三季度 股份 募集 中国 资金购买 药业 南京 数据 理财产品 上市银行 下,0,0.011990869,0.014133021
600036,2019/11/14,中国 A股 有限公司 使用闲置 药业 公告 进展公告 使用 三季度 理财 募集 股份 数据 招商银行 部分 新 进行现金管理 资金,0,0.012450889,0.013973607
600036,2019/11/15,中国 A股 有限公司 亿元 公告 股份 下滑 数据 招商银行 公司 部分 证券,0,0.01243604,0.013879574
600036,2019/11/18,亿元 近 招商银行 金融 首次 新 有限公司 银行股 公告 盈利 发布 狂欢 上涨 证券 逾 遭 股份 企业 控股,0,0.012491138,0.011499461
600036,2019/11/19,股东 有限公司 公告 南京 募集 股份 招商银行 金融 发布 新 券商 证券 资金,0,0.010262993,0.011812691
600036,2019/11/20,招商银行 金融 有限公司 银行股 公告 LPR 公司 发布 大 股东 A股 进展公告 股份 董事会 中国 支行 理财产品 部分 兴业银行,0,0.012879741,0.01196217
600036,2019/11/21,有限公司 资金购买 使用闲置 使用 亿元 公告 发行 遭 募集 股份 科技 招商银行 公司 部分 发布 进行现金管理 资金,0,0.012524533,0.011801556
600036,2019/11/22,有限公司 A股 银行股 公告 进展公告 融资客 遭 股份 募集 科技 招商银行 获 理财产品 发布 新 进行现金管理 资金,0,0.01204792,0.013674995
600036,2019/11/25,使用 公告 招商银行 公司 新 大 行业,0,0.012331778,0.012807788
600036,2019/11/26,下降 拟 银行板块 涨 控股 科技 金融 公司 发布 大 证券,0,0.012513918999999998,0.011480407
600036,2019/11/27,近 招商银行 新 资金 有限公司 理财 公告 科技 公司 上涨 股东 银保监 使用闲置 进展公告 股份 募集 中国 资金购买 上市银行 药业 支行 控股 理财产品 进行现金管理,0,0.012613222,0.00865945
600036,2019/11/28,亿元 科技 企业 招商银行 金融 发布,0,0.012412056,0.008870404
600036,2019/11/29,有限公司 亿元 理财 公告 发行 六大 近 招商银行 金融 董事会 发布 新 下 行业,0,0.014387727,0.010041924
600036,2019/11/4,A股 理财 公告 发行 强 招商银行 公司 获 理财产品 新 上市银行 券商 证券 资金 季报,0,0.012951005,0.010802192
600036,2019/11/5,下降 亿元 强 招商银行 进行现金管理 资金 季报 有限公司 银行股 理财 涨 科技 公司 发布 大 行业 A股 贷款 进展公告 跨境 三季度 募集 股份 千亿 董事会 中国 数据 理财产品 上市银行 下 兴业银行,0,0.014148945,0.008942459
600036,2019/11/6,下降 亿元 发行 近 招商银行 金融 获 新 资金 有限公司 理财 公告 公司 大 证券 进展公告 遭 股份 募集 企业 六大 资金购买 理财产品 连续 上市银行 兴业银行,0,0.013747746000000002,0.004574393
600036,2019/11/7,有限公司 银保监 使用 进展公告 股份 大 券商,0,0.013148477,0.0032875820000000003
600036,2019/11/8,中国 有限公司 下降 股份 两市 企业 招商银行 上市银行 大,0,0.011946894,0.013014839
600036,2019/12/10,有限公司 A股 股东 亿元 公告 进展公告 券商 遭 办公 控股 股份 企业 金融 公司 招商银行 董事会 理财产品 大,0,0.011855424,0.012116847
600036,2019/12/11,中国 有限公司 公告 进展公告 遭 股份 募集 数据 金融 招商银行 罚 资金,0,0.011412093,0.01231724
600036,2019/12/12,亿元 金融 招商银行 新 公告 盈利 科技 公司 发布 大 A股 贷款 遭 千亿 中国 控股 数据 买 连续,0,0.011400773,0.013303235
600036,2019/12/13,使用 亿元 招商银行 获 新 资金 有限公司 公告 拟 公司 发布 大 上涨 股东 A股 银保监 贷款 进展公告 遭 股份 募集 企业 中国 批复 控股 买 理财产品 连续,0,0.011500614,0.007856046
600036,2019/12/16,中国 A股 银行股 有限公司 亿元 新 股份 金融 获 招商银行 董事会 连续 大 证券,0,0.011225952,0.007564237
600036,2019/12/17,中国 A股 贷款 银行股 亿元 对比 三季度 科技 公司 上市银行,0,0.011030798,0.009785545
600036,2019/12/18,亿元 港股 影响 招商银行 获 资金 有限公司 银行股 公告 公司 大 银保监 A股 贷款 使用闲置 募集 会 股份 任职资格 解盘 中国 资金购买 批复 数据 理财产品 部分,0,0.01150847,0.008658745
600036,2019/12/19,中国 有限公司 贷款 银行股 亿元 南京 公告 融资客 近 股份 会 科技 募集 招商银行 公司 买 资金 行业,0,0.012972521,0.004662589
600036,2019/12/2,港股 股份 下滑 买 上市银行 资金,0,0.011291939,0.008925478
600036,2019/12/20,港股 银行板块 招商银行 金融 有限公司 理财 公告 融资客 科技 公司 大 股东 对比 股份 募集 企业 中国 资金购买 南京 控股 理财产品 部分 上市银行,0,0.010966199,0.00896291
600036,2019/12/23,股东 A股 银保监 使用 理财 港股 公告 跨境 募集 科技 金融 行业 公司 进行现金管理 资金,0,0.010774873,0.008678822
600036,2019/12/24,有限公司 银保监 批复 银行板块 股份 招商银行 公司 买 新 大 上涨,0,0.011138552,0.00564047
600036,2019/12/25,招商银行 影响 新 资金 有限公司 公告 科技 大 证券 行业 股东 银保监 A股 股份 会 募集 企业 任职资格 中国 批复,0,0.011144329,0.015139985
600036,2019/12/26,股东 有限公司 资金购买 使用 公告 控股 股份 募集 招商银行 理财产品 部分 新 行业,0,0.011062035,0.015443045
600036,2019/12/27,股东 有限公司 A股 中国 亿元 公告 穿越周期 控股 股份 募集 企业 招商银行 公司 金融 资金 进行现金管理 证券 行业,0,0.01256648,0.005229275
600036,2019/12/3,股东 亿元 逾 股份 数据 招商银行 公司 首次 部分 影响 金融 大 金融租赁,0,0.011069977,0.015085467
600036,2019/12/30,银行板块 金融 招商银行 影响 新 银行股 公告 拟 LPR 涨 科技 罚 行业 贷款 遭 会 企业 中国 全球银行,0,0.010650622,0.015255031
600036,2019/12/31,中国 有限公司 理财 公告 盈利 股份 强 科技 企业 募集 数据 招商银行 金融 董事会 发布 新 进行现金管理 资金,0,0.012460492,0.003072804
600036,2019/12/4,亿元 发行 近 招商银行 获 首次 金融 资金 有限公司 公告 罚 公司 大 A股 逾 进展公告 股份 募集 企业 董事会 六大 中国 数据 牛市 理财产品 部分 进行现金管理 下,0,0.012379976,0.004420895
600036,2019/12/5,有限公司 A股 理财 公告 遭 下 股份 数据 招商银行 公司 新 进行现金管理 大 证券,0,0.012138028,0.004295706
600036,2019/12/6,中国 A股 银行股 有限公司 港股 公告 进展公告 近 招商银行 获 金融 罚 进行现金管理 证券 资金,0,0.011992108,0.012680755
600036,2019/12/9,股东 中国 贷款 银行股 招商银行 公司 罚 金融 新 行业,0,0.014505194,0.016953842
600036,2019/2/12,疫情 热情,0,0.021604155,0.006145783
600036,2019/5/20,公司,0,0.015083273,0.011781835
600036,2019/7/11,,0,0.018211272,0.003972430999999999
600036,2019/7/26,,0,0.012492271,0.009597423
600036,2019/8/12,股东 银行股,0,0.012752316,0.008206521999999999
600036,2019/8/13,有限公司 亿元 逾 近 会 企业 数据 招商银行 获 半年报 罚 证券,0,0.012877935,0.003093486
600036,2019/8/14,中国 A股 银行股 理财 盈利 企业 数据 招商银行 上市银行 下 证券 资金,0,0.012671869,0.002840879
600036,2019/8/15,股东 亿元 上半年 大 公司 下 行业,0,0.012280646,0.003752688
600036,2019/8/16,新 上涨,0,0.012522257,0.01018998
600036,2019/8/19,中国 银行股 亿元 涨停 银行家 发行 强 科技 企业 数据 招商银行 部分 全球银行 任职资格 证券 资金 金融租赁,0,0.011812994,0.019760821
600036,2019/8/20,大,0,0.010763061,0.019813556
600036,2019/8/21,银行股 贷款 亿元 科技 两市 招商银行 买 发布 大,0,0.009652925,0.019548623
600036,2019/8/22,银保监 支行 企业 金融 招商银行 公司 获 证券 行业,0,0.010999201,0.019973238
600036,2019/8/23,下降 亿元 港股 发行 拟 上半年 涨 盈利 企业 下滑 半年报 招商银行 罚 半年度 获 发布 涨停潮,0,0.011964788,0.014966349
600036,2019/8/26,亿元 上半年 近 下滑 招商银行 金融 新 资金 有限公司 公告 专项报告 盈利 科技 公司 半年度 发布 大 金融租赁 股东 A股 逾 遭 股份 募集 半年报 董事会 中国 部分 上市银行,0,0.021975574,0.009131929
600036,2019/8/27,亿元 港股 近 招商银行 进行现金管理 新 资金 有限公司 理财 专项报告 LPR 罚 公司 半年度 大 证券 A股 贷款 银保监 进展公告 股份 会 募集 半年报 中国 保险 买 理财产品 上市银行,0,0.012889014,0.009035148
600036,2019/8/28,股东 有限公司 贷款 下降 A股 公告 发行 上半年 LPR 股份 会 半年报 招商银行 千亿 六大 新 证券 资金,0,0.013003597,0.013046147
600036,2019/8/29,亿元 发行 强 影响 招商银行 获 进行现金管理 新 资金 有限公司 公告 专项报告 盈利 半年度 大 证券 A股 进展公告 股份 募集 半年报 董事会 控股 上市银行 下,0,0.014834797,0.00999528
600036,2019/8/30,亿元 上半年 近 强 招商银行 金融 影响 新 资金 有限公司 公告 专项报告 LPR 科技 公司 半年度 A股 银保监 跨境 股份 会 募集 企业 半年报 董事会 控股 上市银行 下,0,0.012661689,0.007382206999999998
600036,2019/9/10,A股 银行股 药业 港股 近 科技 下滑 招商银行 兴业银行 新 资金,0,0.013487111,0.005411569000000001
600036,2019/9/11,亿元 近 招商银行 资金 有限公司 理财 大 A股 进展公告 三季度 股份 募集 中国 上市银行 买 理财产品 连续 进行现金管理 兴业银行,0,0.011822958,0.005878247
600036,2019/9/12,中国 有限公司 贷款 银行股 亿元 理财 逾 公告 使用 控股 科技 招商银行 获 金融 新 大 证券,0,0.011392978,0.003860231
600036,2019/9/16,有限公司 A股 亿元 港股 公告 荐 上半年 六大 盈利 股份 企业 招商银行 公司 行业 发布 新 证券 资金,0,0.012074384,0.00528527
600036,2019/9/17,亿元 ST 发行 上半年 强 招商银行 金融 资金 有限公司 公告 拟 科技 行业 股份 募集 企业 中国 保险 部分 券商,0,0.011115391,0.005907626
600036,2019/9/18,下 招商银行 获 金融 影响 资金 有限公司 公告 理财 LPR 科技 发布 大 行业 进展公告 股份 募集 企业 中国 券商,0,0.008256834000000001,0.007587378
600036,2019/9/19,中国 有限公司 港股 公告 进展公告 股份 募集 招商银行 部分 电力 进行现金管理 证券 资金,0,0.012513959,0.009997574
600036,2019/9/2,A股 公告 发行 上半年 盈利 遇冷 下滑 半年报 买 上市银行,0,0.011772338,0.012604379
600036,2019/9/20,亿元 影响 获 金融 招商银行 有限公司 银行股 拟 LPR 发布 行业 对比 使用闲置 贷款 进展公告 募集 企业 资金购买 理财产品 下,0,0.009729856,0.012643078
600036,2019/9/23,对比 A股 理财 股份 招商银行 公司 券商 光大银行,0,0.012525125,0.012408846
600036,2019/9/24,A股 银行股 股份 科技 影响 招商银行 新 上市银行 大 资金,0,0.010142234,0.012384554
600036,2019/9/25,有限公司 贷款 理财 公告 发行 银行板块 股份 企业 招商银行 董事会 买 新 行业,0,0.011112921,0.012587528
600036,2019/9/26,亿元 港股 近 金融 招商银行 新 资金 有限公司 银行股 理财 公告 拟 涨 大 上涨 股东 A股 贷款 逾 股份 企业 董事会 大单 大涨 部分 理财产品 上市银行 兴业银行,0,0.017545586999999998,0.0075185769999999985
600036,2019/9/27,银行板块 影响 招商银行 获 资金 有限公司 银行股 公告 拟 科技 公司 上涨 逾 进展公告 股份 募集 部分 理财产品 进行现金管理,0,0.011519662,0.012779973
600036,2019/9/3,下降 强 金融 获 招商银行 新 有限公司 公告 LPR 发布 大 逾 股份 半年报 董事会 中国 保险 不减 部分 上市银行,0,0.011016206,0.01543367
600036,2019/9/30,有限公司 公告 发行 银行板块 盈利 控股 股份 招商银行 董事会 新 证券,0,0.011585084,0.014743868
600908,2016/11/11,逾,0,0.029703499,0.01937828
600908,2016/11/15,,0,0.028076219,0.019785932
600908,2016/11/17,A股 涨停,0,0.040240029,0.014467619
600908,2016/11/9,,0,0.035704115,0.006566455
600908,2016/12/13,股东 A股 逾 发行 新 上市银行,0,0.024941298,0.011173329
600908,2016/12/16,,0,0.020489549,0.008837626999999999
600908,2016/12/27,股份,0,0.019954853,0.007046278
600908,2016/12/28,,0,0.019862272,0.005698806999999999
600908,2016/12/29,新,0,0.016283135,0.010505757
600908,2016/12/30,,0,0.018693731,0.028695552000000006
600908,2016/9/23,涨 上市银行,0,0.016162471,0.023164433
600908,2017/1/16,银行板块 证券,0,0.01564431,0.010778765
600908,2017/1/3,,0,0.023099627,0.005352779
600908,2017/10/10,新 银行股,0,0.014939536000000003,0.00434817
600908,2017/10/11,,0,0.014973076,0.013425514
600908,2017/10/17,季报 近 ST 上市银行,0,0.012723973,0.018555066
600908,2017/10/19,新,0,0.014047957,0.023302365
600908,2017/10/24,A股 券商,0,0.028894232,0.020142969
600908,2017/10/26,,0,0.014596428,0.019992453
600908,2017/10/27,,0,0.015803601,0.019829676
600908,2017/10/30,银行股 上市银行 逾 季报,0,0.046791398,0.011238479
600908,2017/10/31,张家港 新 银行股 下滑,0,0.019600829,0.027159734
600908,2017/11/13,新,0,0.017748418999999998,0.010669389
600908,2017/11/14,银行板块 资金,0,0.019915628,0.012463241000000002
600908,2017/11/16,大单,0,0.017712222,0.012656686
600908,2017/11/17,新 银行股,0,0.017274171,0.014743066
600908,2017/11/22,,0,0.018605087,0.019424456
600908,2017/11/28,遭 新,0,0.018376447,0.022831758
600908,2017/11/29,银行股 涨停 快讯 张家港 新,0,0.024098641,0.013050151
600908,2017/11/3,上市银行,0,0.019275511,0.019355551
600908,2017/11/30,,0,0.018866142,0.011909255
600908,2017/12/11,银行板块 快讯,0,0.018651385,0.010324398
600908,2017/12/12,,0,0.018361769,0.018658681
600908,2017/12/14,,0,0.017711863,0.018205756
600908,2017/12/19,张家港 上市银行 涨停 快讯,0,0.015616055,0.0097139
600908,2017/12/26,证券,0,0.019857913,0.013030732
600908,2017/12/6,逾,0,0.019451504,0.012530795
600908,2017/12/8,股东,0,0.017019894,0.02836091
600908,2017/2/10,银行板块 涨停 快讯,0,0.022371738,0.043798007
600908,2017/2/13,银行板块 涨停 快讯,0,0.060799249000000014,0.049664297
600908,2017/2/14,银行股 发行 遭 部分 资金,0,0.043187575,0.04899151
600908,2017/2/15,涨停 银行板块 快讯 张家港 上涨,0,0.053233320999999986,0.051578884000000005
600908,2017/2/16,银行股 逾 亿元 涨停 荐 银行板块 会 买 新 大单,0,0.038368038,0.05183349
600908,2017/2/17,涨停 银行板块 快讯 张家港 连续 新,0,0.044632559,0.046635339000000005
600908,2017/2/20,快讯 新 银行股 涨停,0,0.076307494,0.024257584
600908,2017/2/21,银行股 逾 涨停 快讯 新,0,0.054569864,0.047909
600908,2017/2/22,银行股 新 股份 资金,0,0.050230334,0.040123091
600908,2017/2/23,新,0,0.03337861,0.049170196
600908,2017/2/27,银行板块 新 涨停 快讯,0,0.025477103,0.048139521
600908,2017/2/28,银行股 涨停 银行板块 控股 快讯 新,0,0.056893484,0.034164731000000004
600908,2017/3/1,A股 银行股 涨停 盈利 快讯 张家港 新 大,0,0.050390604000000006,0.035201892
600908,2017/3/2,银行股 涨停 快讯 张家港 新,0,0.040850853,0.009341282
600908,2017/3/20,新,0,0.023071043,0.051768843
600908,2017/3/29,拟 近 亿元,0,0.046522741,0.030911203
600908,2017/3/3,银行板块 涨 快讯 张家港 新,0,0.024515053,0.048143362
600908,2017/3/30,逾 近 快讯 发布 连续 上涨,0,0.021769786,0.048572158
600908,2017/3/31,银行股 涨停 银行板块 快讯 新 上涨,0,0.050807701,0.028002441
600908,2017/3/6,银行股 银行板块 快讯 张家港 新,0,0.048439136,0.018475974
600908,2017/3/7,涨停,0,0.035923002,0.029110903
600908,2017/4/10,银行板块 大涨 快讯,0,0.033981425,0.031477578
600908,2017/4/11,涨停 快讯,0,0.033943877000000004,0.02851714
600908,2017/4/17,银行股 逾 涨 张家港 部分 大,0,0.035131821,0.041102966
600908,2017/4/18,,0,0.03847667,0.046519212
600908,2017/4/19,连续,0,0.038161485,0.053919615
600908,2017/4/20,连续,0,0.038271958,0.073902202
600908,2017/4/21,银行板块 银行股 快讯,1,0.035773011,0.074879997
600908,2017/4/24,银行板块 银行股 金融 涨停,1,0.037560743,0.074879824
600908,2017/4/25,涨 快讯 大涨 涨停,1,0.044651492,0.082125234
